Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/09/2020,,,,,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/09/2020,9,181,167,104,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/09/2020,9,181,167,111,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/09/2020,9,181,167,121,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/09/2020,9,181,167,122,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/09/2020,9,181,167,131,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/09/2020,9,181,167,144,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/09/2020,9,181,167,145,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/09/2020,9,181,167,152,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/10/2020,9,181,168,156,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/10/2020,9,181,169,163,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/10/2020,9,181,169,172,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/10/2020,9,181,169,183,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/10/2020,9,181,170,202,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/10/2020,9,181,170,219,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/10/2020,9,181,170,234,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/10/2020,9,182,170,245,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/10/2020,9,184,170,250,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/10/2020,9,184,170,261,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/10/2020,9,184,170,280,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/10/2020,9,184,172,298,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/10/2020,9,185,172,318,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/10/2020,9,185,172,336,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/10/2020,9,185,172,356,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/10/2020,9,185,172,378,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/10/2020,9,185,172,393,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/10/2020,9,185,172,410,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/10/2020,9,185,172,440,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/10/2020,9,188,174,471,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/10/2020,9,188,174,488,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/10/2020,9,188,175,499,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/10/2020,9,190,175,533,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/10/2020,9,190,175,556,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/10/2020,9,190,175,587,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/10/2020,9,193,175,606,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/10/2020,9,194,175,656,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/10/2020,9,194,175,686,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/10/2020,9,198,176,695,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/10/2020,9,199,176,707,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/10/2020,9,199,176,739,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/11/2020,9,199,176,734,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/11/2020,9,206,176,786,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/11/2020,9,206,176,825,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/11/2020,9,206,179,829,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/11/2020,9,207,179,828,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/11/2020,9,207,179,837,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/11/2020,9,209,181,859,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/11/2020,9,209,181,873,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/11/2020,9,214,182,908,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/11/2020,9,214,182,898,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/11/2020,9,214,182,940,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/11/2020,9,220,188,953,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/11/2020,9,222,189,974,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/11/2020,9,222,189,978,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/11/2020,9,222,189,1012,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/11/2020,9,223,189,1039,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/11/2020,9,223,189,1046,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/11/2020,9,224,196,1049,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/11/2020,9,226,200,1048,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/11/2020,9,227,200,1031,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/11/2020,9,227,200,1024,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/11/2020,9,227,200,1036,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/11/2020,9,227,200,1061,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/11/2020,9,227,200,1045,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/11/2020,9,239,205,1028,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/11/2020,9,241,206,1006,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/11/2020,9,242,207,994,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/11/2020,9,247,211,959,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/11/2020,9,251,213,979,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/11/2020,9,260,214,994,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/12/2020,9,262,214,979,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/12/2020,9,267,215,959,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/12/2020,9,272,216,939,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/12/2020,9,278,216,944,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/12/2020,9,288,216,941,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/12/2020,9,288,216,958,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/12/2020,9,306,222,985,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/12/2020,9,330,223,989,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/12/2020,9,340,228,980,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/12/2020,9,364,229,1003,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/12/2020,9,391,233,1013,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/12/2020,9,391,233,1015,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/12/2020,9,391,233,1052,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/12/2020,9,431,238,1095,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/12/2020,9,456,247,1093,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/12/2020,9,467,250,1120,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/12/2020,9,485,255,1138,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/12/2020,9,497,261,1147,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/12/2020,9,516,267,1168,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/12/2020,9,527,276,1200,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/12/2020,9,527,276,1268,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/12/2020,9,553,291,1289,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/12/2020,9,553,321,1273,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/12/2020,9,560,338,1295,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/12/2020,9,561,338,1255,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/12/2020,10,581,394,1304,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/12/2020,10,581,394,1366,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/12/2020,10,581,394,1443,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/12/2020,10,595,421,1533,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/12/2020,10,595,421,1593,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/12/2020,10,604,445,1595,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/01/2021,10,604,445,1583,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/01/2021,10,622,478,1654,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/01/2021,10,622,478,1742,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/01/2021,10,624,519,1846,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/01/2021,11,632,522,1841,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/01/2021,11,632,522,1917,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/01/2021,11,636,531,1955,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/01/2021,12,641,538,2027,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/01/2021,12,646,540,2042,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/01/2021,12,652,551,2123,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/01/2021,12,656,554,2205,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/01/2021,12,656,554,2219,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/01/2021,12,661,558,2249,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/01/2021,12,664,566,2261,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/01/2021,12,667,571,2288,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/01/2021,12,670,583,2263,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/01/2021,12,670,583,2290,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/01/2021,12,683,598,2355,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/01/2021,12,684,603,2331,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/01/2021,12,684,611,2324,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/01/2021,12,684,611,2284,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/01/2021,12,684,625,2295,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/01/2021,12,686,625,2244,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/01/2021,12,686,625,2264,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/01/2021,12,686,640,2265,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/01/2021,12,688,646,2226,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/01/2021,12,689,648,2131,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/01/2021,12,690,650,2095,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/01/2021,12,690,650,2031,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/01/2021,12,691,653,1981,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/01/2021,12,691,653,1955,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/02/2021,12,691,653,1978,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/02/2021,12,692,668,1906,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/02/2021,12,692,668,1836,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/02/2021,12,692,669,1765,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/02/2021,12,692,669,1703,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/02/2021,12,692,670,1615,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/02/2021,12,692,670,1608,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/02/2021,12,694,671,1605,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/02/2021,12,694,673,1541,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/02/2021,12,694,673,1465,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/02/2021,12,694,673,1405,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/02/2021,12,694,675,1339,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/02/2021,12,694,675,1258,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/02/2021,12,694,675,1263,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/02/2021,12,695,679,1260,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/02/2021,12,695,679,1213,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/02/2021,12,697,679,1167,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/02/2021,12,699,679,1111,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/02/2021,12,699,679,1072,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/02/2021,12,699,679,1023,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/02/2021,12,699,679,1011,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/02/2021,12,699,679,1011,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/02/2021,12,703,681,967,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/02/2021,12,703,681,932,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/02/2021,12,705,682,891,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/02/2021,12,705,682,845,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/02/2021,12,705,682,796,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/02/2021,12,705,682,767,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/03/2021,12,707,682,774,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/03/2021,12,713,682,728,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/03/2021,12,713,682,691,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/03/2021,12,718,685,656,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/03/2021,12,722,688,619,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/03/2021,12,722,688,583,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/03/2021,12,722,688,568,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/03/2021,12,724,690,568,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/03/2021,12,724,690,541,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/03/2021,12,731,690,506,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/03/2021,12,732,692,484,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/03/2021,12,732,692,464,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/03/2021,12,735,692,443,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/03/2021,12,735,692,439,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/03/2021,12,740,699,432,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/03/2021,12,740,699,411,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/03/2021,12,740,699,395,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/03/2021,12,740,699,369,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/03/2021,12,767,707,353,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/03/2021,12,773,709,334,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/03/2021,12,789,709,327,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/03/2021,12,830,712,326,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/03/2021,12,840,715,309,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/03/2021,12,840,715,293,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/03/2021,12,880,718,275,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/03/2021,12,914,718,269,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/03/2021,12,947,722,266,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/03/2021,12,1028,722,251,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/03/2021,12,1136,728,252,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/03/2021,12,1157,728,239,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/03/2021,12,1217,729,225,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/04/2021,12,1292,743,213,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/04/2021,12,1292,743,203,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/04/2021,12,1292,743,195,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/04/2021,12,1400,758,194,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/04/2021,14,1469,799,195,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/04/2021,14,1469,799,189,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/04/2021,14,1497,813,181,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/04/2021,14,1586,835,172,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/04/2021,14,1657,864,168,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/04/2021,14,1773,888,159,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/04/2021,14,1773,888,153,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/04/2021,16,1891,998,150,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/04/2021,16,1912,1037,144,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/04/2021,16,1935,1051,138,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/04/2021,17,2023,1140,132,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/04/2021,17,2060,1195,128,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/04/2021,18,2123,1237,122,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/04/2021,18,2123,1237,119,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/04/2021,20,2214,1290,120,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/04/2021,20,2214,1290,116,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/04/2021,20,2226,1313,114,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/04/2021,22,2261,1394,107,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/04/2021,23,2284,1479,105,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/04/2021,23,2315,1572,100,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/04/2021,23,2335,1636,98,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/04/2021,24,2357,1724,99,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/04/2021,24,2362,1737,94,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/04/2021,24,2374,1768,91,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/04/2021,27,2382,1805,88,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/04/2021,28,2393,1820,82,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/05/2021,28,2393,1820,77,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/05/2021,28,2393,1820,77,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/05/2021,28,2393,1820,78,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/05/2021,30,2422,1966,78,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/05/2021,30,2429,2016,74,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/05/2021,30,2432,2062,70,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/05/2021,30,2432,2062,69,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/05/2021,30,2434,2095,68,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/05/2021,30,2434,2095,67,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/05/2021,31,2451,2170,68,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/05/2021,31,2455,2182,66,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/05/2021,31,2455,2182,64,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/05/2021,31,2461,2222,60,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/05/2021,32,2462,2234,59,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/05/2021,32,2466,2250,58,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/05/2021,32,2466,2250,56,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/05/2021,32,2477,2284,57,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/05/2021,32,2479,2311,54,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/05/2021,32,2479,2311,55,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/05/2021,32,2483,2366,55,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/05/2021,32,2488,2383,55,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/05/2021,32,2488,2383,53,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/05/2021,32,2488,2383,55,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/05/2021,32,2490,2401,58,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/05/2021,32,2490,2401,55,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/05/2021,32,2491,2423,54,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/05/2021,32,2491,2423,52,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/05/2021,32,2491,2423,53,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/05/2021,32,2491,2423,53,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/05/2021,32,2491,2428,54,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/05/2021,33,2494,2441,56,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/06/2021,33,2494,2441,56,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/06/2021,33,2494,2441,58,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/06/2021,33,2494,2444,56,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/06/2021,33,2494,2451,58,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/06/2021,33,2494,2451,56,,,
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/06/2021,33,2494,2451,58,,,
